SampleID	ASgene	ASID	AStype
TCGA_W5_AA33	R3HDM2	22571	AT
TCGA_4G_AAZT	R3HDM2	22572	ES
TCGA_ZH_A8Y4	R3HDM2	22572	ES
TCGA_W5_AA2T	R3HDM2	22573	ES
TCGA_ZH_A8Y5	R3HDM2	22573	ES
TCGA_YR_A95A	R3HDM2	22576	ES
TCGA_W5_AA2G	R3HDM2	22578	ES
TCGA_W5_AA36	R3HDM2	22578	ES
TCGA_W5_AA2T	ARHGAP9	22586	ES
TCGA_ZH_A8Y4	ARHGAP9	22586	ES
TCGA_ZD_A8I3	ARHGAP9	22586	ES
TCGA_W5_AA2W	MARS	22593	AT
TCGA_W5_AA2W	MARS	22594	AT
TCGA_W5_AA2H	MARS	22601	AA
TCGA_ZH_A8Y2	MARS	22601	AA
TCGA_WD_A7RX	MARS	22602	ES
TCGA_YR_A95A	MARS	22602	ES
TCGA_W5_AA2H	MARS	22603	AA
TCGA_YR_A95A	MARS	22603	AA
TCGA_W6_AA0S	MARS	22604	ES
TCGA_3X_AAVB	MARS	22609	ES
TCGA_ZH_A8Y5	MARS	22609	ES
TCGA_4G_AAZT	MARS	22615	ES
TCGA_W5_AA30	MARS	22615	ES
TCGA_4G_AAZO	MARS	22617	ES
TCGA_3X_AAVC	DDIT3	22624	RI
TCGA_4G_AAZT	DDIT3	22624	RI
TCGA_W5_AA2O	DDIT3	22624	RI
TCGA_ZH_A8Y2	DDIT3	22627	AA
TCGA_W5_AA2X	DDIT3	22628	RI
TCGA_3X_AAVC	DDIT3	22629	AA
TCGA_4G_AAZT	DDIT3	22629	AA
TCGA_W5_AA2Q	MBD6	22634	RI
TCGA_YR_A95A	MBD6	22634	RI
TCGA_ZH_A8Y1	MBD6	22634	RI
TCGA_W5_AA2R	MBD6	22636	AA
TCGA_W5_AA2X	MBD6	22636	AA
TCGA_W5_AA30	MBD6	22636	AA
TCGA_W5_AA39	DCTN2	22637	AP
TCGA_W5_AA39	DCTN2	22638	AP
TCGA_W5_AA2X	DCTN2	22639	ES
TCGA_ZD_A8I3	DCTN2	22640	ME
TCGA_ZH_A8Y2	DCTN2	22640	ME
TCGA_ZH_A8Y6	DCTN2	22640	ME
TCGA_ZD_A8I3	DCTN2	22641	ES
TCGA_ZH_A8Y6	DCTN2	22641	ES
TCGA_W5_AA30	DCTN2	22642	ES
TCGA_3X_AAVC	DCTN2	22643	ES
TCGA_W5_AA2O	DCTN2	22643	ES
TCGA_W5_AA39	DCTN2	22643	ES
TCGA_ZD_A8I3	DCTN2	22643	ES
TCGA_ZH_A8Y2	DCTN2	22643	ES
TCGA_ZH_A8Y6	DCTN2	22643	ES
TCGA_ZH_A8Y8	DCTN2	22643	ES
TCGA_W5_AA39	DCTN2	22644	ES
TCGA_ZH_A8Y2	DCTN2	22644	ES
TCGA_ZH_A8Y6	DCTN2	22644	ES
TCGA_W5_AA2R	PIP4K2C	22651	RI
TCGA_W5_AA34	PIP4K2C	22651	RI
TCGA_W5_AA2I	PIP4K2C	22652	ES
TCGA_3X_AAVB	PIP4K2C	22654	ES
TCGA_WD_A7RX	PIP4K2C	22654	ES
TCGA_ZH_A8Y2	PIP4K2C	22654	ES
TCGA_ZU_A8S4	PIP4K2C	22654	ES
TCGA_W5_AA2O	PIP4K2C	22655	ES
TCGA_W5_AA2T	PIP4K2C	22655	ES
TCGA_ZD_A8I3	PIP4K2C	22655	ES
TCGA_4G_AAZO	PIP4K2C	22656	AD
TCGA_4G_AAZT	PIP4K2C	22656	AD
TCGA_W5_AA2H	PIP4K2C	22656	AD
TCGA_W5_AA2O	PIP4K2C	22656	AD
TCGA_W5_AA2Z	PIP4K2C	22656	AD
TCGA_4G_AAZT	DTX3	22657	AA
TCGA_W5_AA2X	DTX3	22657	AA
TCGA_W5_AA2T	DTX3	22658	RI
TCGA_W5_AA39	B4GALNT1	22675	AT
TCGA_4G_AAZT	B4GALNT1	22678	AT
TCGA_W5_AA39	B4GALNT1	22678	AT
TCGA_WD_A7RX	B4GALNT1	22678	AT
TCGA_ZU_A8S4	B4GALNT1	22678	AT
TCGA_W5_AA2H	OS9	22695	RI
TCGA_W5_AA2I	OS9	22695	RI
TCGA_W5_AA2X	OS9	22695	RI
TCGA_W5_AA2H	OS9	22696	RI
TCGA_W5_AA2I	OS9	22696	RI
TCGA_W5_AA2X	OS9	22696	RI
TCGA_W5_AA30	OS9	22696	RI
TCGA_4G_AAZT	OS9	22697	AA
TCGA_W5_AA2R	OS9	22698	ES
TCGA_ZH_A8Y5	OS9	22698	ES
TCGA_W5_AA2H	OS9	22701	AD
TCGA_3X_AAVC	OS9	22707	ES
TCGA_W5_AA2R	OS9	22708	ES
TCGA_W5_AA2T	OS9	22708	ES
TCGA_ZH_A8Y5	OS9	22708	ES
TCGA_4G_AAZT	OS9	22710	ES
TCGA_3X_AAVC	OS9	22712	ES
TCGA_W5_AA2H	OS9	22714	ES
TCGA_W5_AA2I	OS9	22714	ES
TCGA_W5_AA2X	OS9	22714	ES
TCGA_3X_AAVC	OS9	22718	ES
TCGA_W5_AA36	OS9	22718	ES
TCGA_ZH_A8Y8	OS9	22718	ES
TCGA_ZD_A8I3	OS9	22719	AA
TCGA_W5_AA2Q	TSPAN31	22723	AT
TCGA_W5_AA33	TSPAN31	22723	AT
TCGA_ZH_A8Y1	TSPAN31	22723	AT
TCGA_W5_AA2Q	TSPAN31	22724	AT
TCGA_W5_AA33	TSPAN31	22724	AT
TCGA_ZH_A8Y1	TSPAN31	22724	AT
TCGA_W5_AA2Z	TSPAN31	22726	AA
TCGA_4G_AAZT	TSPAN31	22727	ES
TCGA_W6_AA0S	TSPAN31	22727	ES
TCGA_YR_A95A	TSPAN31	22727	ES
TCGA_ZH_A8Y1	TSPAN31	22727	ES
TCGA_ZD_A8I3	TSPAN31	22729	ES
TCGA_ZH_A8Y6	TSPAN31	22729	ES
TCGA_4G_AAZT	TSPAN31	22730	ES
TCGA_W5_AA2H	TSPAN31	22730	ES
TCGA_W5_AA2I	TSPAN31	22730	ES
TCGA_W5_AA2Q	TSPAN31	22730	ES
TCGA_WD_A7RX	TSPAN31	22730	ES
TCGA_ZH_A8Y1	TSPAN31	22730	ES
TCGA_ZD_A8I3	TSPAN31	22730	ES
TCGA_ZH_A8Y6	TSPAN31	22730	ES
TCGA_W5_AA2H	CDK4	22735	ME
TCGA_W5_AA33	CDK4	22735	ME
TCGA_W5_AA39	CDK4	22735	ME
TCGA_W5_AA2I	CDK4	22736	ES
TCGA_W5_AA2O	CDK4	22736	ES
TCGA_W5_AA2X	CDK4	22736	ES
TCGA_W5_AA31	CDK4	22736	ES
TCGA_W5_AA2R	CDK4	22737	ES
TCGA_W5_AA39	CDK4	22737	ES
TCGA_ZD_A8I3	CDK4	22737	ES
TCGA_4G_AAZO	CDK4	22740	ES
TCGA_W5_AA2I	CDK4	22740	ES
TCGA_W5_AA2R	CDK4	22740	ES
TCGA_W5_AA2T	CDK4	22740	ES
TCGA_W5_AA2X	CDK4	22740	ES
TCGA_ZU_A8S4	CDK4	22740	ES
TCGA_W5_AA2H	METTL1	22747	ES
TCGA_W5_AA39	METTL1	22747	ES
TCGA_4G_AAZT	METTL21B	22749	AP
TCGA_W5_AA2H	METTL21B	22749	AP
TCGA_ZU_A8S4	METTL21B	22749	AP
TCGA_W5_AA2H	METTL21B	22750	AP
TCGA_4G_AAZT	METTL21B	22751	AP
TCGA_ZU_A8S4	METTL21B	22751	AP
TCGA_W5_AA33	TSFM	22753	AT
TCGA_4G_AAZT	TSFM	22754	AT
TCGA_W5_AA33	TSFM	22754	AT
TCGA_ZH_A8Y2	TSFM	22754	AT
TCGA_W5_AA2T	TSFM	22759	ES
TCGA_3X_AAVE	TSFM	22761	ES
TCGA_W5_AA2X	TSFM	22761	ES
TCGA_4G_AAZO	TSFM	22761	ES
TCGA_W5_AA2H	TSFM	22761	ES
TCGA_W5_AA2T	TSFM	22761	ES
TCGA_W5_AA33	CTDSP2	22765	AP
TCGA_W5_AA36	CTDSP2	22765	AP
TCGA_W5_AA33	CTDSP2	22766	AP
TCGA_W5_AA36	CTDSP2	22766	AP
TCGA_4G_AAZO	CTDSP2	22767	AA
TCGA_YR_A95A	CTDSP2	22767	AA
TCGA_3X_AAVB	LRIG3	22770	AP
TCGA_YR_A95A	LRIG3	22770	AP
TCGA_ZU_A8S4	LRIG3	22770	AP
TCGA_3X_AAVB	LRIG3	22771	AP
TCGA_YR_A95A	LRIG3	22771	AP
TCGA_ZU_A8S4	LRIG3	22771	AP
TCGA_W5_AA2G	LRIG3	22772	ES
TCGA_ZH_A8Y1	LRIG3	22772	ES
TCGA_3X_AAVA	SLC16A7	22776	AT
TCGA_3X_AAVB	SLC16A7	22776	AT
TCGA_W5_AA2H	SLC16A7	22776	AT
TCGA_W5_AA2O	SLC16A7	22776	AT
TCGA_W6_AA0S	SLC16A7	22776	AT
TCGA_ZH_A8Y1	SLC16A7	22776	AT
TCGA_3X_AAVA	SLC16A7	22779	AT
TCGA_3X_AAVB	SLC16A7	22779	AT
TCGA_W5_AA2H	SLC16A7	22779	AT
TCGA_W5_AA2O	SLC16A7	22779	AT
TCGA_W6_AA0S	SLC16A7	22779	AT
TCGA_ZH_A8Y1	SLC16A7	22779	AT
TCGA_3X_AAV9	USP15	22831	AD
TCGA_4G_AAZT	USP15	22831	AD
TCGA_W5_AA2H	USP15	22831	AD
TCGA_W5_AA36	USP15	22831	AD
TCGA_W6_AA0S	USP15	22831	AD
TCGA_ZD_A8I3	USP15	22831	AD
TCGA_W5_AA2H	MON2	22832	AP
TCGA_W5_AA2T	MON2	22832	AP
TCGA_W5_AA34	MON2	22832	AP
TCGA_WD_A7RX	MON2	22832	AP
TCGA_W5_AA2H	MON2	22833	AP
TCGA_W5_AA2T	MON2	22833	AP
TCGA_W5_AA34	MON2	22833	AP
TCGA_WD_A7RX	MON2	22833	AP
TCGA_W5_AA2G	MON2	22834	AT
TCGA_W5_AA2G	MON2	22837	AT
TCGA_W5_AA2Q	MON2	22838	ES
TCGA_W5_AA30	MON2	22838	ES
TCGA_W5_AA39	MON2	22838	ES
TCGA_YR_A95A	MON2	22838	ES
TCGA_ZH_A8Y2	MON2	22838	ES
TCGA_4G_AAZT	MON2	22841	AD
TCGA_W5_AA2H	MON2	22841	AD
TCGA_W5_AA2I	MON2	22841	AD
TCGA_W5_AA36	MON2	22841	AD
TCGA_ZH_A8Y6	MON2	22841	AD
TCGA_3X_AAVB	TMEM5	22852	ES
TCGA_4G_AAZT	SRGAP1	22854	AP
TCGA_W5_AA2H	SRGAP1	22854	AP
TCGA_W5_AA34	SRGAP1	22854	AP
TCGA_W5_AA36	SRGAP1	22854	AP
TCGA_4G_AAZT	SRGAP1	22855	AP
TCGA_W5_AA2H	SRGAP1	22855	AP
TCGA_W5_AA34	SRGAP1	22855	AP
TCGA_W5_AA36	SRGAP1	22855	AP
TCGA_W5_AA2H	C12orf66	22857	AT
TCGA_W5_AA2H	C12orf66	22858	AT
TCGA_W5_AA2R	RASSF3	22860	ES
TCGA_W5_AA2W	GNS	22862	AP
TCGA_W5_AA30	GNS	22862	AP
TCGA_ZD_A8I3	GNS	22862	AP
TCGA_W6_AA0S	GNS	22862	AP
TCGA_ZH_A8Y1	GNS	22862	AP
TCGA_W5_AA2W	GNS	22863	AP
TCGA_W5_AA30	GNS	22863	AP
TCGA_ZD_A8I3	GNS	22863	AP
TCGA_W6_AA0S	GNS	22863	AP
TCGA_ZH_A8Y1	GNS	22863	AP
TCGA_3X_AAV9	GNS	22865	ES
TCGA_W5_AA2T	GNS	22865	ES
TCGA_3X_AAVC	GNS	22865	ES
TCGA_W5_AA2W	GNS	22865	ES
TCGA_ZD_A8I3	GNS	22865	ES
TCGA_ZH_A8Y6	GNS	22865	ES
TCGA_ZU_A8S4	GNS	22865	ES
TCGA_W5_AA2I	MSRB3	22871	AT
TCGA_W5_AA38	MSRB3	22871	AT
TCGA_W5_AA39	MSRB3	22871	AT
TCGA_W5_AA2I	MSRB3	22872	AT
TCGA_W5_AA38	MSRB3	22872	AT
TCGA_W5_AA39	MSRB3	22872	AT
TCGA_3X_AAVB	HMGA2	22877	AT
TCGA_3X_AAVC	HMGA2	22877	AT
TCGA_W5_AA2Q	HMGA2	22877	AT
TCGA_W5_AA2W	HMGA2	22877	AT
TCGA_W5_AA33	HMGA2	22877	AT
TCGA_ZH_A8Y5	HMGA2	22877	AT
TCGA_ZH_A8Y6	HMGA2	22877	AT
TCGA_3X_AAVE	HMGA2	22878	AT
TCGA_W5_AA34	HMGA2	22878	AT
TCGA_W5_AA36	HMGA2	22878	AT
TCGA_YR_A95A	HMGA2	22878	AT
TCGA_3X_AAV9	HMGA2	22879	AT
TCGA_W5_AA31	HMGA2	22879	AT
TCGA_W5_AA33	HMGA2	22879	AT
TCGA_WD_A7RX	HMGA2	22879	AT
TCGA_ZH_A8Y8	HMGA2	22879	AT
TCGA_ZU_A8S4	HMGA2	22879	AT
TCGA_W5_AA2R	HMGA2	22881	AT
TCGA_W5_AA2G	HMGA2	22883	AA
TCGA_W5_AA2T	HMGA2	22883	AA
TCGA_ZD_A8I3	HMGA2	22883	AA
TCGA_ZH_A8Y4	HMGA2	22883	AA
TCGA_ZH_A8Y8	HMGA2	22883	AA
TCGA_ZU_A8S4	HMGA2	22883	AA
TCGA_W5_AA34	LLPH	22886	AP
TCGA_W5_AA34	LLPH	22887	AP
TCGA_W5_AA2O	TMBIM4	22888	AP
TCGA_YR_A95A	TMBIM4	22888	AP
TCGA_W5_AA2O	TMBIM4	22889	AP
TCGA_YR_A95A	TMBIM4	22889	AP
TCGA_3X_AAV9	TMBIM4	22891	AT
TCGA_ZH_A8Y4	TMBIM4	22891	AT
TCGA_3X_AAV9	TMBIM4	22893	AT
TCGA_ZH_A8Y4	TMBIM4	22893	AT
TCGA_W5_AA31	TMBIM4	22894	ES
TCGA_YR_A95A	TMBIM4	22894	ES
TCGA_3X_AAVC	TMBIM4	22896	ES
TCGA_3X_AAVC	TMBIM4	22901	ES
TCGA_4G_AAZT	TMBIM4	22901	ES
TCGA_W5_AA2G	TMBIM4	22901	ES
TCGA_W5_AA2I	TMBIM4	22901	ES
TCGA_ZU_A8S4	TMBIM4	22901	ES
TCGA_4G_AAZT	TMBIM4	22907	ES
TCGA_W6_AA0S	TMBIM4	22908	ES
TCGA_W5_AA2H	TMBIM4	22909	ES
TCGA_W5_AA39	TMBIM4	22909	ES
TCGA_ZH_A8Y2	TMBIM4	22909	ES
TCGA_3X_AAVC	IRAK3	22910	AT
TCGA_3X_AAVC	IRAK3	22911	AT
TCGA_W5_AA34	DYRK2	22919	ES
TCGA_W5_AA2H	MDM1	22925	AD
TCGA_W5_AA39	MDM1	22932	AA
TCGA_W5_AA2X	RAP1B	22936	AT
TCGA_W5_AA30	RAP1B	22936	AT
TCGA_W5_AA2U	RAP1B	22937	ES
TCGA_W5_AA39	RAP1B	22938	ES
TCGA_3X_AAVC	RAP1B	22940	ES
TCGA_4G_AAZO	RAP1B	22940	ES
TCGA_W5_AA2H	RAP1B	22940	ES
TCGA_W5_AA2R	RAP1B	22940	ES
TCGA_W5_AA2T	RAP1B	22940	ES
TCGA_W5_AA39	RAP1B	22940	ES
TCGA_ZD_A8I3	RAP1B	22940	ES
TCGA_W5_AA2G	RAP1B	22943	ES
TCGA_W5_AA2G	RAP1B	22945	AA
TCGA_3X_AAV9	RAP1B	22946	ES
TCGA_W5_AA2Q	RAP1B	22946	ES
TCGA_W5_AA2T	RAP1B	22946	ES
TCGA_W5_AA2X	RAP1B	22946	ES
TCGA_WD_A7RX	RAP1B	22946	ES
TCGA_W5_AA2T	RAP1B	22947	ES
TCGA_W6_AA0S	RAP1B	22947	ES
TCGA_WD_A7RX	RAP1B	22947	ES
TCGA_ZH_A8Y5	RAP1B	22947	ES
TCGA_W5_AA2Q	RAP1B	22948	ES
TCGA_W5_AA2T	RAP1B	22948	ES
TCGA_W5_AA33	RAP1B	22948	ES
TCGA_WD_A7RX	RAP1B	22948	ES
TCGA_ZH_A8Y5	RAP1B	22948	ES
TCGA_4G_AAZT	RAP1B	22958	ES
TCGA_W5_AA2H	RAP1B	22958	ES
TCGA_W5_AA38	RAP1B	22959	AD
TCGA_3X_AAVE	NUP107	22960	AP
TCGA_4G_AAZT	NUP107	22960	AP
TCGA_W5_AA2H	NUP107	22960	AP
TCGA_W5_AA2I	NUP107	22960	AP
TCGA_W5_AA2T	NUP107	22960	AP
TCGA_W5_AA39	NUP107	22960	AP
TCGA_ZH_A8Y4	NUP107	22960	AP
TCGA_ZH_A8Y5	NUP107	22960	AP
TCGA_3X_AAVE	NUP107	22961	AP
TCGA_4G_AAZT	NUP107	22961	AP
TCGA_W5_AA2H	NUP107	22961	AP
TCGA_W5_AA2I	NUP107	22961	AP
TCGA_W5_AA2T	NUP107	22961	AP
TCGA_W5_AA39	NUP107	22961	AP
TCGA_ZH_A8Y4	NUP107	22961	AP
TCGA_ZH_A8Y5	NUP107	22961	AP
TCGA_W5_AA2H	NUP107	22962	ES
TCGA_W5_AA2X	NUP107	22962	ES
TCGA_W5_AA2Z	NUP107	22962	ES
TCGA_ZU_A8S4	NUP107	22962	ES
TCGA_4G_AAZT	NUP107	22964	ES
TCGA_W5_AA2R	NUP107	22964	ES
TCGA_W5_AA2X	NUP107	22964	ES
TCGA_ZH_A8Y5	NUP107	22964	ES
TCGA_W5_AA38	NUP107	22965	AA
TCGA_WD_A7RX	NUP107	22965	AA
TCGA_4G_AAZT	MDM2	22968	ES
TCGA_W5_AA2H	MDM2	22968	ES
TCGA_W5_AA2U	MDM2	22968	ES
TCGA_ZH_A8Y2	MDM2	22968	ES
TCGA_ZH_A8Y8	MDM2	22968	ES
TCGA_4G_AAZT	MDM2	22969	ES
TCGA_W5_AA2H	MDM2	22969	ES
TCGA_W5_AA2U	MDM2	22969	ES
TCGA_W5_AA2X	MDM2	22969	ES
TCGA_W5_AA2Z	MDM2	22969	ES
TCGA_W5_AA38	MDM2	22969	ES
TCGA_W5_AA2I	MDM2	22972	ES
TCGA_YR_A95A	MDM2	22972	ES
TCGA_ZH_A8Y2	MDM2	22972	ES
TCGA_4G_AAZT	MDM2	22973	ES
TCGA_W5_AA2H	MDM2	22973	ES
TCGA_W5_AA31	MDM2	22973	ES
TCGA_4G_AAZT	MDM2	22985	ES
TCGA_W5_AA2H	MDM2	22985	ES
TCGA_W5_AA2U	MDM2	22985	ES
TCGA_4G_AAZT	MDM2	22997	ES
TCGA_W5_AA2H	MDM2	22997	ES
TCGA_W5_AA2O	MDM2	22997	ES
TCGA_ZD_A8I3	MDM2	22997	ES
TCGA_ZH_A8Y8	MDM2	22997	ES
TCGA_4G_AAZT	MDM2	23086	ES
TCGA_W5_AA2H	MDM2	23086	ES
TCGA_W5_AA2O	MDM2	23086	ES
TCGA_W5_AA34	MDM2	23086	ES
TCGA_W5_AA36	MDM2	23086	ES
TCGA_W5_AA2X	MDM2	23086	ES
TCGA_ZH_A8Y8	MDM2	23086	ES
TCGA_4G_AAZT	MDM2	23089	ES
TCGA_W5_AA2H	MDM2	23089	ES
TCGA_W5_AA2X	MDM2	23089	ES
TCGA_W5_AA2Z	MDM2	23089	ES
TCGA_3X_AAVA	MDM2	23100	ES
TCGA_W5_AA2Z	MDM2	23100	ES
TCGA_WD_A7RX	MDM2	23100	ES
TCGA_ZH_A8Y2	MDM2	23100	ES
TCGA_W5_AA2O	MDM2	23102	ES
TCGA_W5_AA34	MDM2	23102	ES
TCGA_W5_AA36	MDM2	23102	ES
TCGA_W5_AA39	MDM2	23102	ES
TCGA_ZU_A8S4	MDM2	23102	ES
TCGA_4G_AAZO	MDM2	23155	ES
TCGA_W5_AA2T	MDM2	23155	ES
TCGA_3X_AAVE	MDM2	23164	ES
TCGA_4G_AAZT	MDM2	23164	ES
TCGA_W5_AA2H	MDM2	23164	ES
TCGA_W5_AA2I	MDM2	23164	ES
TCGA_W5_AA2O	MDM2	23164	ES
TCGA_W5_AA36	MDM2	23164	ES
TCGA_W5_AA39	MDM2	23164	ES
TCGA_W5_AA31	MDM2	23164	ES
TCGA_4G_AAZT	MDM2	23166	ES
TCGA_W5_AA2H	MDM2	23166	ES
TCGA_ZH_A8Y8	MDM2	23166	ES
TCGA_4G_AAZT	MDM2	23289	ES
TCGA_W5_AA2H	MDM2	23289	ES
TCGA_W5_AA2O	MDM2	23289	ES
TCGA_W5_AA34	MDM2	23289	ES
TCGA_W5_AA30	MDM2	23289	ES
TCGA_3X_AAV9	CPSF6	23304	ES
TCGA_W5_AA2X	CPSF6	23304	ES
TCGA_W5_AA39	CPSF6	23304	ES
TCGA_4G_AAZT	CPSF6	23309	ES
TCGA_W5_AA2I	CPSF6	23309	ES
TCGA_ZH_A8Y8	CPSF6	23309	ES
TCGA_W5_AA2I	CPSF6	23311	ES
TCGA_ZH_A8Y8	CPSF6	23311	ES
TCGA_4G_AAZO	LYZ	23314	AT
TCGA_W5_AA2Q	LYZ	23314	AT
TCGA_4G_AAZO	LYZ	23315	AT
TCGA_W5_AA2Q	LYZ	23315	AT
TCGA_W5_AA2I	LYZ	23316	ES
TCGA_3X_AAVE	CCT2	23325	ES
TCGA_W5_AA2T	CCT2	23326	ES
TCGA_3X_AAVE	BEST3	23331	AT
TCGA_W5_AA38	BEST3	23331	AT
TCGA_3X_AAVB	RAB3IP	23348	ES
TCGA_W5_AA36	RAB3IP	23348	ES
TCGA_W5_AA2H	RAB3IP	23349	AD
TCGA_ZH_A8Y1	RAB3IP	23349	AD
TCGA_W5_AA2G	RAB3IP	23350	ES
TCGA_W5_AA2H	RAB3IP	23354	AD
TCGA_YR_A95A	CNOT2	23363	AP
TCGA_ZH_A8Y1	CNOT2	23363	AP
TCGA_YR_A95A	CNOT2	23364	AP
TCGA_ZH_A8Y1	CNOT2	23364	AP
TCGA_4G_AAZO	CNOT2	23367	AT
TCGA_W5_AA2U	CNOT2	23367	AT
TCGA_ZH_A8Y1	CNOT2	23367	AT
TCGA_3X_AAVC	CNOT2	23371	RI
TCGA_W5_AA2H	CNOT2	23371	RI
TCGA_W5_AA2X	CNOT2	23371	RI
TCGA_W5_AA39	CNOT2	23371	RI
TCGA_ZD_A8I3	CNOT2	23371	RI
TCGA_W5_AA2X	CNOT2	23372	RI
TCGA_W5_AA39	CNOT2	23372	RI
TCGA_YR_A95A	CNOT2	23372	RI
TCGA_3X_AAV9	CNOT2	23374	ES
TCGA_W5_AA2G	CNOT2	23374	ES
TCGA_W5_AA2X	CNOT2	23374	ES
TCGA_ZD_A8I3	CNOT2	23374	ES
TCGA_ZH_A8Y2	CNOT2	23374	ES
TCGA_ZH_A8Y4	CNOT2	23374	ES
TCGA_ZH_A8Y6	CNOT2	23374	ES
TCGA_W5_AA2T	CNOT2	23378	ES
TCGA_W5_AA38	CNOT2	23378	ES
TCGA_W5_AA38	CNOT2	23379	ES
TCGA_W5_AA33	CNOT2	23380	ES
TCGA_W5_AA36	CNOT2	23380	ES
TCGA_W6_AA0S	CNOT2	23381	ES
TCGA_3X_AAV9	PTPRB	23387	ES
TCGA_ZD_A8I3	PTPRB	23387	ES
TCGA_ZH_A8Y2	PTPRB	23387	ES
TCGA_ZH_A8Y5	PTPRB	23387	ES
TCGA_W5_AA2G	PTPRB	23388	ES
TCGA_W5_AA2T	PTPRB	23388	ES
TCGA_ZH_A8Y5	PTPRB	23388	ES
TCGA_3X_AAVE	PTPRB	23389	ES
TCGA_W5_AA33	PTPRB	23389	ES
TCGA_ZH_A8Y1	PTPRB	23389	ES
TCGA_3X_AAVB	TSPAN8	23398	AP
TCGA_3X_AAVE	TSPAN8	23398	AP
TCGA_W5_AA30	TSPAN8	23398	AP
TCGA_ZH_A8Y1	TSPAN8	23398	AP
TCGA_ZH_A8Y4	TSPAN8	23398	AP
TCGA_ZH_A8Y6	TSPAN8	23398	AP
TCGA_ZH_A8Y8	TSPAN8	23399	AP
TCGA_4G_AAZO	TSPAN8	23400	AP
TCGA_W5_AA2I	TSPAN8	23400	AP
TCGA_ZH_A8Y2	TSPAN8	23400	AP
TCGA_W5_AA2Z	TSPAN8	23400	AP
TCGA_4G_AAZO	TSPAN8	23401	AP
TCGA_W5_AA2I	TSPAN8	23401	AP
TCGA_ZH_A8Y2	TSPAN8	23401	AP
TCGA_W5_AA2Z	TSPAN8	23401	AP
TCGA_3X_AAVC	ZFC3H1	23404	AT
TCGA_4G_AAZT	ZFC3H1	23404	AT
TCGA_3X_AAVC	ZFC3H1	23405	AT
TCGA_4G_AAZT	ZFC3H1	23405	AT
TCGA_4G_AAZT	ZFC3H1	23406	RI
TCGA_W5_AA2X	ZFC3H1	23406	RI
TCGA_3X_AAVC	TBC1D15	23415	ES
TCGA_W5_AA2I	TBC1D15	23416	ES
TCGA_W5_AA36	TBC1D15	23416	ES
TCGA_4G_AAZT	TBC1D15	23418	ES
TCGA_W5_AA2W	TBC1D15	23418	ES
TCGA_W6_AA0S	TBC1D15	23418	ES
TCGA_W5_AA2Z	TBC1D15	23418	ES
TCGA_W5_AA31	TBC1D15	23418	ES
TCGA_ZD_A8I3	TBC1D15	23418	ES
TCGA_W5_AA2T	TBC1D15	23421	ES
TCGA_W5_AA2R	TBC1D15	23424	ES
TCGA_ZH_A8Y2	TBC1D15	23425	ES
TCGA_W5_AA38	CAPS2	23445	AT
TCGA_ZH_A8Y8	CAPS2	23445	AT
TCGA_W5_AA38	CAPS2	23446	AT
TCGA_ZH_A8Y8	CAPS2	23446	AT
TCGA_3X_AAV9	GLIPR1	23464	RI
TCGA_W5_AA2O	GLIPR1	23464	RI
TCGA_W5_AA2X	GLIPR1	23464	RI
TCGA_W6_AA0S	GLIPR1	23464	RI
TCGA_YR_A95A	GLIPR1	23464	RI
TCGA_ZH_A8Y2	GLIPR1	23464	RI
TCGA_ZH_A8Y6	GLIPR1	23464	RI
TCGA_ZU_A8S4	GLIPR1	23464	RI
TCGA_W5_AA2T	GLIPR1	23465	ES
TCGA_W5_AA2I	KRR1	23466	ES
TCGA_ZD_A8I3	KRR1	23466	ES
TCGA_W5_AA39	NAP1L1	23467	AP
TCGA_ZH_A8Y6	NAP1L1	23467	AP
TCGA_W5_AA39	NAP1L1	23468	AP
TCGA_ZH_A8Y6	NAP1L1	23468	AP
TCGA_W5_AA2X	NAP1L1	23469	AT
TCGA_W5_AA2X	NAP1L1	23471	AT
TCGA_W5_AA2T	NAP1L1	23479	AA
TCGA_W5_AA2I	NAP1L1	23481	AA
TCGA_W5_AA39	NAP1L1	23481	AA
TCGA_W5_AA2T	NAP1L1	23482	AA
TCGA_W5_AA39	NAP1L1	23482	AA
TCGA_3X_AAVC	NAP1L1	23483	ES
TCGA_W5_AA38	NAP1L1	23483	ES
TCGA_ZH_A8Y8	NAP1L1	23483	ES
TCGA_W5_AA2T	NAP1L1	23487	ES
TCGA_W5_AA36	NAP1L1	23487	ES
TCGA_ZH_A8Y6	NAP1L1	23487	ES
TCGA_ZD_A8I3	NAP1L1	23488	ES
TCGA_ZU_A8S4	NAP1L1	23488	ES
TCGA_W5_AA2T	NAP1L1	23489	ES
TCGA_W5_AA36	NAP1L1	23489	ES
TCGA_W5_AA39	NAP1L1	23492	ES
TCGA_3X_AAVB	NAP1L1	23496	ES
TCGA_W5_AA36	NAP1L1	23496	ES
TCGA_4G_AAZO	CSRP2	23510	AT
TCGA_W5_AA2T	CSRP2	23510	AT
TCGA_W5_AA2X	CSRP2	23510	AT
TCGA_4G_AAZO	CSRP2	23511	AT
TCGA_W5_AA2T	CSRP2	23511	AT
TCGA_W5_AA2X	CSRP2	23511	AT
TCGA_W5_AA2I	CSRP2	23512	ES
TCGA_W5_AA2X	CSRP2	23512	ES
TCGA_W5_AA2I	PPP1R12A	23526	AP
